target,text,num_characters,num_words,num_sentences
0,today system sh get well also deep well,71,16,1
0,mom want know,30,7,1
0,aight text back,34,10,1
0,dont know support ass srt thnk think ps3 play usb,75,17,2
0,oh ok didnt know meant yep babi jontin,55,14,2
1,guarante cash claim yr prize call custom servic repres,121,20,1
1,would like see xxx pic hot nearli ban uk,84,20,1
0,pen thing beyond joke wont biro master ca ever,97,26,3
0,parti alex nichol,33,8,1
1,u secret admir look 2 make contact r reveal think ur 09058094594,132,26,1
0,see miss call dear brother gr8 day,64,15,2
0,ok finish soon,25,6,1
0,sorri ca help,32,10,1
0,come slave go shell unconsci avoid make unhappi,128,28,3
0,love ass enjoy doggi style,45,13,3
0,think ask gym excus lazi peopl jog,62,16,2
1,dear 0776xxxxxxx u invit xchat final attempt contact u txt chat 86688 ldn 18yr,155,25,3
1,urgent pleas call 09061743811 landlin abta complimentari 4 tenerif holiday cash await collect sae cs box 326 cw25wx 150ppm,155,28,3
0,way home long dri spell season would,85,21,3
0,got ta collect da car 6 lei,32,10,1
0,ok knacker came home went sleep good full time work lark,89,21,3
0,probabl earlier station think,63,13,1
1,call 09090900040 listen extrem dirti live chat go offic right total privaci one know sic listen 60p min,163,30,1
1,freemsg hey u got 1 fone repli wild txt ill send u pic hurri im bore work xxx 18 stop2stop,156,38,1
0,uh head much left,41,11,1
0,tot u outsid co darren say u come shop cours nice wat ju went sim lim look mp3 player,110,27,3
0,aight sound good want come,53,14,2
0,wat would u like 4 ur birthday,31,8,1
0,love work home,27,7,1
0,miss vday parachut doubl coin u must know well,79,19,2
0,sister got place birla soft da,40,11,1
1,free entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate c appli 08452810073 detail,143,36,2
0,wah oki oki muz make use e unlimit haha,59,14,1
0,peopl mu tabl lambda,54,14,1
0,stop old man get build snowman snow angel snowbal fight,84,18,2
0,ello babe u ok,15,5,1
0,hello beauti r u ok kinda ad row wiv walk pub want night wiv u miss u,106,29,3
0,u go ikea str aft dat,30,8,1
0,becoz lt gt jan whn al post ofic holiday cn go fr post ofic got duffer,108,30,1
0,lol grr mom take forev prescript pharmaci like 2 minut away ugh,92,20,3
0,real tho suck ca even cook whole electr hungri,87,22,3
0,want go,16,5,1
1,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod txt one name 89693 08715500022 rpl stop 2 cnl,158,32,3
0,time month mid time,51,13,1
0,fffff text kadeem far gone,50,12,2
0,leav yet ok lor go elsewher n eat u thk,63,17,3
0,fujitsu seri lifebook good,34,7,1
0,yar want 2 scold u yest late alreadi got zhong se qing u ask b4 ask go w u lor n u still act real,160,45,4
0,dont know bring food,29,6,1
0,current food alon also,41,10,2
0,sch fr dun haf da book sch home,68,21,3
0,hello go villag pub 8 either come accordingli ok,91,21,3
0,ok,2,1,1
0,call like lt gt time oh give us hypertens oh,66,20,2
0,dont give monkey wot think certainli mind friend mine sleep wiv wud annoyin,135,33,3
0,omg could snow tonit,30,7,1
1,call 08702490080 tell u 2 call 09066358152 claim prize u 2 enter ur mobil person detail prompt care,147,30,3
1,free 1st week entri 2 textpod 4 chanc 2 win 40gb ipod cash everi wk txt vpod 81303 ts cs custcar 08712405020,144,30,2
0,carri disturb,35,7,1
0,pa tell went bath,35,12,2
0,ju finish avatar nigro,25,4,1
0,r u scratch,23,6,1
0,hope great day,32,8,1
0,either idea know anyplac someth,76,17,2
0,plan usual stop hella weed,45,8,1
0,fact clean show know upset prioriti constantli want,106,23,2
0,excel readi moan scream ecstasi,55,12,2
1,peopl dog area call 09090204448 join like mind guy arrang 1 1 even minapn ls278bb,162,32,5
0,dude avatar 3d imp one point thought actual fli room almost tri hittng one reflex,124,26,2
1,well done 4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min,166,33,4
0,k k cant come search job,46,15,1
0,got lousi sleep kept wake everi 2 hour see cat want come worri cold,120,31,3
0,yeah leav coupl minut amp let know get mu,72,20,1
0,call make sure dat woken,58,15,1
0,hey go jazz power yoga hip hop kb yogasana,54,12,1
0,batteri mr adewal uncl aka egbon,49,11,2
0,wait 2 min stand bu stop,29,8,1
0,oh ic thought meant mari jane,37,10,2
0,haha realli oh deduct lesson tmr,67,16,2
0,nah im goin 2 wrk j wot bout u,41,12,1
0,eat shit wait ur monkey face bitch u asshol,92,16,1
0,good night go sleep,30,8,2
0,aight grab someth eat text back mu,68,17,1
0,take someth pain move howev side next 6hr see doctor,87,20,2
0,lol oh babe wont slide place midnight thank invit,95,21,1
0,howz person stori,23,4,1
1,guess somebodi know secretli fanci wan na find give us call 09065394973 landlin datebox1282essexcm61xn 18,156,29,4
0,lol would awesom payback,34,7,1
1,500 free text messag valid 31 decemb 2005,74,16,2
0,honeybe said sweetest world god laugh amp said wait u havnt met person read msg moral even god crack joke,158,42,2
0,thank tesco quit nice gone speak soon,73,17,4
0,featheri bowa someth guy know,76,18,2
0,even cant close eye vava play umma,65,16,1
0,2 laptop noe infra slow lar wan fast one,58,15,3
1,guarante award even cashto claim ur award call free 08000407165 2 stop getstop 88222 php,137,27,1
0,nvm ok,14,5,1
0,enjoy ur life good night,27,7,3
0,ye meet town co go gep home could text bu stop worri finish march ish,145,36,3
0,that cool cum,52,16,4
0,delhi chennai still silent,31,6,1
0,lol alright thinkin haha,39,8,1
1,repli win weekli 2006 fifa world cup held send stop 87239 end servic,106,23,3
0,boat still mom check yo half nake,83,25,4
0,shhhhh nobodi suppos know,34,7,1
0,sorri call later meet thing relat trade pleas call arul lt gt,89,24,2
0,hey late amk need drink tea coffe,61,17,2
1,urgent pleas call 09061743810 landlin abta complimentari 4 tenerif holiday 5000 cash await collect sae cs box 326 cw25wx 150 ppm,153,30,3
0,length e e top shorter n got fring thk go liao lazi dun wan 2 distract u also,123,34,4
0,antha num corrct dane,24,6,1
0,basket gettin full might tonight,49,11,1
0,hi darlin ive got back realli nice night thank much lift see u tomorrow xxx,108,24,1
0,valentin huh proof fb page ugh glad realli watch rupaul show tool,119,29,3
1,free tone hope enjoy new content text stop 61610 unsubscrib provid,129,20,3
0,eh den sat u book e kb liao huh,34,10,1
0,practis curtsey,38,7,1
0,lol boo hope laugh,32,8,1
0,def up4 someth sat,31,7,1
0,well leav class babe never came back hope nice sleep love,117,31,1
0,lmao fish memori need,45,11,1
0,b go 2 sch mon si need 2 take smth,55,17,2
0,idea soon get convert live,38,9,1
1,themob yo yo come new select hot download member get free click open next link sent ur fone,143,32,2
0,india go draw seri mani year south african soil,80,18,1
0,goodmorn today late lt decim gt min,54,16,1
0,ca take major role commun outreach rock mel,62,13,2
0,shop lor rain mah hard 2 leav orchard,52,11,2
0,hi birth 8lb 7oz mother babi brilliantli,81,19,3
0,see forward messag proof,36,6,1
0,ca keep go never intent run choos rather keep room clean say visitor mayb best choic ye want embarass mayb feel feel friend want drop buy say happen morn tri everyth know els,431,107,5
0,dunno lei thk mum lazi go neva ask yet,62,17,3
0,whatev want know rule talk earlier week start happen show respons yet everi week bend rule way way whatev tire thia argument everi week lt gt movi doesnt inlud preview still get 1,375,88,9
0,beauti truth graviti read care heart feel light someon feel heavi someon leav goodmorn,160,32,2
1,great news call freefon 08006344447 claim guarante cash gift speak live oper,124,23,3
0,ambrith madurai met u arun dha marrg remembr,52,13,1
0,read shame tell take run blame u 4 ever realli 4 ever long time,138,36,2
0,princess kitti shave natur,42,9,1
0,better bb wont use wife doctor,63,16,2
0,ya came ago,22,6,1
0,tomorrow onward eve 6 3 work,38,9,1
0,anyth lor toa payoh got place 2 walk meh,50,11,1
0,anybodi number still thought tact way ask alex,83,20,1
1,u win music gift voucher everi week start txt word draw 87066 tsc,160,23,1
0,movi theatr go watch unlimit movi pay,84,18,1
0,u lunch alon bore,39,10,2
0,ye obvious potato speak soon,78,15,1
0,nah man car meant cram full peopl,53,13,1
0,got new job bar airport satsgettin hour mean lie keep touch,94,21,2
0,kalli readi bat 2nd inning,38,8,1
0,thanx birthday alreadi,38,8,1
0,ugh ca u apolog admit u wrong ask take u back,75,20,1
0,noe la u wana pei bf oso rite k lor day den,62,18,1
0,ye small kid boost secret energi,59,16,1
0,im gon na miss u much,23,7,1
0,avatar suppos subtoitl,37,6,1
0,simpli sit watch match offic,45,8,1
0,jot thing want rememb later,51,11,1
0,oh sorri pleas,24,5,1
0,hey go lo lesson gym,43,11,1
0,dont pack buy cereal must pack food pack gari someth 9ja miss,123,27,2
0,alway make thing bigger,43,8,1
0,dun wan watch infern affair,38,8,1
0,wake 4 afternoon sup,46,11,1
0,send pic like,35,11,1
0,okay book alreadi includ one bugi,59,13,3
0,aight fuck get later,32,9,1
0,de call time ill tell k,50,14,3
0,dont use hook,27,7,1
0,much blackberri bold2 nigeria,40,8,1
0,hi home calicut,37,10,2
0,hey darlin pick u colleg u tell wen 2 mt love pete xx,84,23,1
1,call 09094100151 use ur min call cast mob vari servic provid aom aom box61 m60 1er u stop age,152,36,5
0,oh thkin goin yogasana 10 den nd go 3 den rush parco 4 nb oki lor u call readi,125,34,2
0,late need go n get da laptop,45,13,1
0,sir wait mail,32,9,1
0,charg mobil get morn,52,11,1
0,noth got msg frm tht unknown,39,10,1
0,ugh fuck resub eve,32,8,1
0,see shadow get earli spring yay,52,13,2
0,one slice one breadstick lol,40,10,3
0,hey want crave miss need love ahmad saeed al hallaq,96,27,6
0,train tomorrow,31,6,1
1,urgent mobil bonu caller prize 2nd attempt reach call 09066362220 asap box97n7qp 150ppm,161,41,5
0,pass di ur contact n see wat u get red luv wid blue u put smile face purpl u r reali hot pink u r swt orang thnk lyk green reali wana go wid yelow wnt u bck black jealou brown miss nw plz giv one color,276,88,9
0,co daddi arrang time c wat time fetch mah,52,11,1
0,eldest know,26,7,2
0,say hi drugdeal,36,8,1
0,hard believ thing like say lie think twice say anyth,99,21,2
1,eeri nokia tone 4u rpli tone titl 8007 eg tone dracula 8007 titl ghost addamsfa munster exorcist twilight pobox36504w45wq 150p,162,29,1
1,sexi singl wait text age follow gender wither f gay men text age follow,149,33,3
0,good night dear sleepwel amp take care,44,11,1
0,wondarful song,23,4,1
1,freemsg claim ur 250 sm ok 84025 use web2mobil 2 ur mate etc join c box139 la32wu 16 remov txtx stop,161,37,5
0,yar lor actual quit fast co da ge slow wat haha,63,15,1
0,must come later normal bath da afternoon mah,60,13,2
0,trust even,41,12,2
0,hey goin 2 meet want 2go 4a meal donyt feel like cuz 2 get last bu home he sweet latelyxxx,133,31,2
1,85233 free rington repli real,30,7,1
0,take like noon,27,7,1
0,open mca,42,11,2
0,aight wat happen side,40,11,2
0,done oredi,17,5,1
0,sweet well princess pleas tell like dislik bed,81,18,2
0,wish great semest,38,9,2
0,moji love word rich day,48,12,2
0,dude like buff wind,35,9,1
0,babe,13,2,1
1,well done england get offici poli rington colour flag yer mobil text tone flag 84199 txt eng stop box39822 w111wx,158,32,5
0,ca give everyth want need actual could better yor got money ca get work ca get man ca pay rent ca even fill fuck ga tank ye stress depress even call home thanksgiv cuz tell noth,363,96,6
0,kalli wont play first two odi,40,14,1
0,get cash togeth text jason,47,10,1
0,oh love soooo good hear omg miss much today sorri problem provid thank tming,154,37,3
1,final chanc claim ur worth discount voucher today text ye 85023 savamob member offer mobil cs savamob pobox84 m263uz sub 16,165,34,6
0,probabl want pick,31,8,1
0,done,11,4,1
0,cutest girl world,44,10,1
0,dice art class 6 thru 9 thank though idea time come tomorrow,88,22,2
1,sm servic inclus text credit pl goto unsubscrib stop extra charg po box420 ip4 5we,159,33,6
0,oh howda gud gud math en samachara chikku,47,12,1
0,thk 530 lor dunno get ticket wat u,64,18,3
0,audri lousi autocorrect,24,3,1
0,site simul test give tough question test readi,95,20,2
0,anyway serious hit back otherwis light armand alway shit vomit,134,26,1
0,fetch yun u fetch,23,7,1
0,thank like well,32,9,2
0,hmmm imagin come home rub feet make dinner help get readi date sure readi kind life,175,40,2
0,lara said loan lt gt,38,14,1
0,spare power suppli,35,7,1
0,yar quit clever aft mani guess lor got ask 2 bring thk darren will 2 go aiya thk leona still attach wat,147,35,3
1,winner special select receiv cash award speak live oper claim call cost 10p,163,30,3
0,yeah go bed back midnight,51,14,1
1,sunshin hol claim ur med holiday send stamp self address envelop drink us uk po box 113 bray wicklow eir quiz start saturday unsub stop,161,36,4
0,well avail washob nob last night ask nickey platt instead,107,24,2
0,time week ryan,38,10,1
0,wish u mani mani return day happi birthday vikki,60,13,2
1,u win music gift voucher everi week start txt word draw 87066 tsc skillgam 1winaweek age16 150ppermesssubscript,162,27,2
0,hope know still mad,37,11,1
0,argh 3g spotti anyway thing rememb research provinc sterl place look,157,30,1
0,xam hall boy ask girl tell start term di answer den manag lot hesit n lookin around silent said intha ponnungal ipaditan,185,38,2
0,know result,28,7,1
0,sorri im get feel realli total reject kinda thing,79,16,1
0,got shitload diamond though,40,8,1
0,tessi pl favor pl convey birthday wish nimya pl dnt forget today birthday shija,113,26,3
0,well go aunti,30,9,1
0,mine like fr china noisi,42,10,1
0,later guess needa mcat studi,41,11,2
0,train manual show tech process password reset troubleshoot,113,24,1
1,b4u voucher marsm log onto discount credit opt repli stop custom care call 08717168528,137,25,4
0,spoke uncl john today strongli feel need sacrific keep go call beg listen dont make promis make clear thing easi need pleas let us work thing long keep expect help creativ stifl pl keep happi promis part,382,88,7
0,carlo took leav minut,49,13,1
0,well done luv ya,27,7,2
0,came hostel,28,7,1
0,k still love,26,7,1
0,juz rememb got ta bath dog today,49,12,1
0,drug abl eat,39,10,1
0,alright took morphin back yo,38,9,2
0,see requir pleas,31,5,1
0,stayin troubl stranger saw dave day sort still bloke u gona get girl mr ur mum still think get 2getha,164,38,2
1,freemsg hey buffi 25 love satisfi men home alon feel randi repli 2 c pix qlynnbv help08700621170150p msg send stop stop txt,154,35,5
0,collect ur laptop,25,6,1
0,later show around want cld drink wld prefer spend money nosh mind nxt wk,154,36,2
0,get home,22,6,1
0,waaaat lololo ok next time,34,9,2
0,tabl occupi wait tree,45,11,1
0,sure dont forgot come alway touch,70,20,1
0,hi kindli give us back document submit loan stapati,77,14,1
0,dont shall buy one dear,32,8,1
0,oh god happi see messag 3 day,50,12,1
0,year mani mile,30,8,2
0,hey cuti goe wale kinda like hill shit still avent kill,114,27,4
0,sad stori man last week wife wish parent forgot n kid went work even colleagu wish enter cabin pa said happi boss felt special askd 4 lunch lunch invit apart went said u mind go bedroom minut ok sed sexi mood came 5 minut latr wid cake n wife parent kidz friend n colleagu scream surpris wait sofa nake,588,154,18
